date,title,link,location,description,en_title,kategorie
30.05.2025 11:34 Uhr,Rollerfahrer nach Unfall verletzt,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1565351.php,Ereignisort:Pankow,"Nr. 1554
Gestern Nachmittag ereignete sich in Blankenfelde ein Verkehrsunfall, bei dem ein Rollerfahrer verletzt wurde. Nach ersten Ermittlungen fuhr ein 65-jähriger Rollerfahrer die Hauptstraße in Richtung Alter Heerweg. In Höhe der Kleingartenanlage An den Teichen verlor er die Kontrolle über seinen Roller, kam nach rechts von der Fahrbahn ab und stieß gegen einen Straßenbaum. Er wurde durch den Unfall am Kopf verletzt. Alarmierte Rettungskräfte brachten ihn, der offenbar alkoholisiert war, zur stationären Aufnahme in ein Krankenhaus, wo eine Blutentnahme durchgeführt wurde. Die weiteren Ermittlungen führt das Verkehrsunfallkommissariat der Polizeidirektion 1 (Nord).",,Verkehrsdelikte
30.05.2025 08:34 Uhr,Mit Messer verletzt,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1565254.php,Ereignisort:Marzahn-Hellersdorf,"Nr. 1552
In der vergangenen Nacht wurde ein Mann in Hellersdorf durch mehrere Messerstiche verletzt. Nach bisherigem Kenntnisstand geriet der 23-Jährige gegen 2:15 Uhr in einem Bus der Linie N5 mit einer sechsköpfigen Personengruppe in einen Streit. Im weiteren Verlauf sollen die Männer am U-Bahnhof Hellersdorf aus dem Bus ausgestiegen und in Richtung Alice-Salomon-Platz gelaufen sein. Dort wurde der 23-Jährige von den sechs Männern angegriffen. Einer der Tatverdächtigen soll ein Messer gezogen und mehrfach auf den 23-Jährigen eingestochen haben. Eine weitere Person soll einen Teleskopschlagstock in der Hand gehabt haben. Die Stichverletzungen in Rumpf und Gesicht des 23-Jährigen werden in einem Krankenhaus behandelt, wo der Mann stationär aufgenommen wurde. Die weiteren Ermittlungen wegen gefährlicher Körperverletzung hat die Kriminalpolizei der Direktion 3 (Ost) übernommen.",,Gewaltverbrechen
29.05.2025 16:05 Uhr,Verkehrsunfall mit zwei Verletzten,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1565228.php,Ereignisort:Reinickendorf,"Nr. 1551
Ein junger Mann verlor heute Morgen in Reinickendorf die Kontrolle über einen Kleintransporter. Gegen 8 Uhr fuhr der 19-Jährige mit dem Mietwagen auf der Markstraße in Richtung Emmentaler Straße, als er aus bisher unbekannten Gründen auf Höhe des Franz-Neumann-Platzes die Kontrolle über das Fahrzeug verlor, von der Fahrbahn abkam und gegen einen Laternenmast fuhr. Er und seine 17-jährige Beifahrerin erlitten durch den Unfall so erhebliche Verletzungen, dass alarmierte Rettungskräfte sie zur stationären Aufnahme in Krankenhäuser brachten. Dem Fahrer wurde dort wegen des Verdachts der Fahrt unter Einfluss von berauschenden Mitteln Blut abgenommen. Seinen Führerschein beschlagnahmten die Einsatzkräfte. Der Kleintransporter wurde zur Erstellung eines Gutachtens sichergestellt. Der Straßenmast musste mangels Standsicherheit vom Strom genommen und gefällt werden. Die Markstraße war für die Dauer der Unfallaufnahme zwischen Holländerstraße und Pankower Allee in beide
    Fahrtrichtungen gesperrt. Ein Verkehrsunfallkommissariat der Polizeidirektion 1 (Nord) hat die Ermittlungen begonnen.",,Verkehrsdelikte
29.05.2025 15:32 Uhr,Festnahme nach versuchten Diebstählen aus Transportern,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1565227.php,Ereignisort:Charlottenburg-Wilmersdorf,"Nr. 1550
Zivilkräfte nahmen in der vergangenen Nacht zwei Männer in Charlottenburg-Nord nach mehreren versuchten Diebstählen aus Transportern fest. Gegen 2 Uhr fielen den Fahndern eines Polizeiabschnittes die beiden 25- und den 34-Jährigen auf dem Geißlerpfad auf, als sie sich zwischen geparkten Fahrzeugen aufhielten. Die Einsatzkräfte entschlossen sich, die beiden Männer zu beobachten. Dabei konnten sie im weiteren Verlauf mehrere versuchte und vollendete Fahrzeugaufbrüche beobachten. Nachdem weitere Einsatzkräfte zur Verfügung standen, erfolgte zu einem taktisch günstigen Zeitpunkt der Zugriff. Im von dem Älteren, der zudem keine Fahrerlaubnis vorweisen konnte, geführten Fahrzeug der beiden Männer, fanden die Beamtinnen und Beamten Tatwerkzeuge und -beute. Das Auto wurde als Tatmittel beschlagnahmt. Beide Männer sollen noch heute einem Ermittlungsgericht zum Erlass von Untersuchungshaftbefehlen vorgeführt werden.",,Eigentumsdelikte
29.05.2025 12:49 Uhr,Junger Mann ruft die Polizei und wird am Ende selbst festgenommen,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1565226.php,Ereignisort:Pankow,"Nr. 1549
Gestern Abend wurden Einsatzkräfte der Polizei zu zwei Körperverletzungsdelikten in Weißensee alarmiert. Ein 21-Jähriger gab an, kurz vor 19 Uhr zusammen mit seinem ein Jahr jüngeren Begleiter auf einer Bank an der Gustav-Adolf-Straße gesessen zu haben. Drei Jugendliche sollen an die beiden herangetreten sein und es sei zu einem Streit gekommen, der sich zu einer körperlichen Auseinandersetzung entwickelte. Einer der unbekannt gebliebenen Jugendlichen habe dabei mit einer Art Schlagstock gegen den Kopf des 21-Jährigen geschlagen, wodurch dieser zu Boden ging. Er erlitt Verletzungen an einer Kopfhälfte und an den Knien. Alarmierte Rettungskräfte versorgten den jungen Mann ambulant. Die drei mutmaßlichen Angreifer konnten die Einsatzkräfte in der Nähe nicht mehr ausfindig machen. Bei der Aufnahme des Sachverhalts stellte sich heraus, dass der 21-Jährige tatverdächtig zu einem unmittelbar zuvor begangenen Raub ist. Ein 13-Jähriger hatte dazu angezeigt, zusammen mit
    einem 14-jährigen Begleiter ebenfalls auf der Gustav-Adolf-Straße unterwegs gewesen zu sein, als der 21-Jährige und dessen Begleiter sie angesprochen haben sollen. Die beiden Jungen seien geflüchtet, weil sie sich bedroht fühlten. Als sich der 13-Jährige im Laufen umdrehte, soll der 21-Jährige Stichbewegungen mit einem Messer in Richtung des Jungen ausgeführt und ihn dabei im Gesicht verletzt haben. Dadurch fiel der 13-Jährige zu Boden, wobei der Tatverdächtige ihm sein Basecap entrissen und auf ihn eingetreten haben soll. Anschließend soll er sich in Richtung Hamburger Platz entfernt haben. Alarmierte Rettungskräfte behandelten den verletzten 13-Jährigen zunächst am Ort und brachten ihn dann mit einer Stichverletzung im Gesicht und an einer Hand sowie einer Schulterverletzung zur stationären Behandlung in ein Krankenhaus. Bei der Durchsuchung des 21-Jährigen fanden die Einsatzkräfte das Basecap des 13-Jährigen sowie Feuerwerkskörper. Eine freiwillige
    Atemalkoholmessung ergab bei ihm einen Wert von knapp 1,4 Promille. Bei der Festnahme verhielt sich der 21-Jährige aggressiv. Im Polizeigewahrsam musste er sich einer erkennungsdienstlichen Behandlung und einer Blutentnahme unterziehen. Anschließend wurde er aus den polizeilichen Maßnahmen entlassen, muss sich aber nun wegen des Verdachts des schweren Raubes verantworten. Ein Fachkommissariat der Polizeidirektion 1 (Nord) hat die weiteren Ermittlungen übernommen.",,Gewaltverbrechen
29.05.2025 12:38 Uhr,Erneute Fahrzeugbrände in der Nähe der JVA Plötzensee,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1565225.php,Ereignisort:Charlottenburg-Wilmersdorf,"Nr. 1548
In der vergangenen Nacht brannten zwei Autos in Charlottenburg-Nord. Ein Zeuge alarmierte gegen 2 Uhr die Feuerwehr und Polizei zum Friedrich-Olbricht-Damm zu einem brennenden Personenkraftwagen der Marke KIA, unmittelbar vor der JVA Plötzensee. Noch vor Abschluss der Löscharbeiten griff das Feuer auf einen nahestehenden Renault über. Durch den Brand wurden der KIA im vorderen Fahrzeugbereich erheblich und der Renault im Bereich des Hecks stark beschädigt. Bereits am 28. Mai 2025 brannte gegen 1:30 Uhr ein Mitsubishi auf dem Friedrich-Olbricht-Damm. Ein Brandkommissariat des Landeskriminalamts führt in beiden Fällen die Ermittlungen, insbesondere auch dazu, ob ein Zusammenhang zu vorhergegangenen Bränden im Sommer und Herbst 2024 besteht.",,Brandstiftung
28.05.2025 17:21 Uhr,Haftbefehle wegen versuchten Mordes und schweren Raubes nach bewaffnetem Überfall auf Geldtransporter vollstreckt,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1565209.php,Ereignisort:berlinweit,"Gemeinsame Meldung Polizei und Staatsanwaltschaft Berlin
Nr. 1547
Nach intensiven Ermittlungen wurden heute Morgen vier Männer im Alter von 20, 21, 24 und 26 Jahren durch Einsatzkräfte des Landeskriminalamtes Berlin unter Hinzuziehung von Spezialkräften im Auftrag der Staatsanwaltschaft Berlin aufgrund bereits bestehender Untersuchungshaftbefehle festgenommen. Gegen sie besteht der Verdacht des versuchten Mordes in Tateinheit mit besonders schwerem bandenmäßigem Raub.
Die Beschuldigten sollen am Abend des 23. März 2025 gegen 22.30 Uhr in der Marzahner Chaussee in Berlin-Marzahn gemeinschaftlich einen Überfall auf einen Geldtransporter verübt haben. Ziel soll es gewesen sein, die im Fahrzeug befindlichen Geldkassetten mit einem Gesamtwert von mehreren Millionen Euro zu entwenden.
Die Tatverdächtigen sollen nach derzeitiger Erkenntnislage gezielt Schüsse auf die gepanzerte Fahrerkabine und daraufhin Geldkassetten mit insgesamt über zwei Millionen Euro entwendet haben. Die Insassen des Geldtransporters wurden auf Grund der Panzerung der Fahrerkabine durch die Schüsse nicht verletzt. Die Beschuldigten flüchteten daraufhin mit einem der Tatfahrzeuge, welches aufgrund einer sofort eingeleiteten polizeilichen Fahndung kurz nach der Tat an einem vorbereiteten Rückzugsort in Berlin-Neukölln ausfindig gemacht und mitsamt der zurückgelassenen Beute sichergestellt werden konnte.
Zwei der vier Beschuldigten sollen nach der Tat zunächst in die Türkei ausgereist, mittlerweile aber wieder nach Deutschland zurückgekehrt sein. Sie konnten zwischenzeitig als tatverdächtig identifiziert und heute in Berlin Neukölln und Lichtenberg festgenommen werden. Alle vier wurde noch heute einem Ermittlungsrichter vorgeführt, der die Haftbefehle verkündet und in Vollzug gesetzt hat. Die vier Beschuldigten befinden sich also nun in Untersuchungshaft.
Die Durchsuchungsmaßnahmen mit rund 130 Einsatzkräften an vier Orten in Berlin -Neukölln und Lichtenberg – führten zum Auffinden von weiteren Beweismitteln.
Die Ermittlungen dauern an.
Gemeinsame Meldung Polizei und Staatsanwaltschaft Berlin Nr. 0764 vom 24. März 2025: Geldtransporter überfallen – Verdacht eines Tötungsdeliktes
Bisher Unbekannte überfielen in der vergangenen Nacht einen Geldtransporter in Marzahn. Nach derzeitigem Kenntnisstand rammte ein Fahrzeug gegen 22:40 Uhr auf der Marzahner Chaussee einen Geldtransporter. Ein weiteres Fahrzeug kam hinzu und es stiegen mehrere bewaffnete Täter aus, die Schüsse auf den Transporter abgaben. Durch die Schüsse wurden die Insassen des Geldtransporters nicht verletzt. Anschließend öffneten die Täter das Fahrzeug gewaltsam und entwendeten daraus mehrere gefüllte Geldkassetten. Zudem setzten sie eines der Tatfahrzeuge in Brand und flüchteten mit dem anderen Fahrzeug in Richtung Neukölln.
Auf einem Hof an der Neuköllnischen Allee wurde das Fluchtfahrzeug, mögliches Tatwerkzeug sowie die Beute aufgefunden und sichergestellt. Die weiteren Ermittlungen, insbesondere die Fahndung nach tatverdächtigen Personen, hat die 5. Mordkommission des Landeskriminalamtes übernommen. Sie dauern an.",,Gewaltverbrechen
28.05.2025 16:32 Uhr,Haftbefehle wegen gewerbsmäßigen Kfz-Diebstahls in Polen vollstreckt,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1565174.php,Ereignisort:bundeslandübergreifend,"Gemeinsame Meldung Polizei und Staatsanwaltschaft Berlin
Nr. 1546
Im Rahmen eines länderübergreifenden Polizeieinsatzes wurden heute Morgen im Großraum Posen (Polen) insgesamt zwölf Objekte durchsucht und fünf Haftbefehle gegen dringend Tatverdächtige im Alter zwischen 23 und 38 Jahren vollstreckt. Die Maßnahmen erfolgten in enger Kooperation mit der Stadtkommandantur der Polizei Posen (Komenda Miejska Policji w Poznániu). Beteiligt waren daran Kräfte des örtlichen Fachkommissariats der Direktion 1 (Nord) mit Unterstützung einer Verbindungskraft des LKA und einem Kfz-Identifizierer der Bundespolizeiinspektion Dresden. Die Maßnahmen wurden hier parallel im Rahmen der Besondere Aufbauorganisation (BAO) DUALIS koordiniert.
Den Beschuldigten wird vorgeworfen, sich spätestens Anfang 2024 zu einer Gruppe zusammengeschlossen zu haben, die hochwertige Kraftfahrzeuge im Raum Berlin entwendet und anschließend nach Polen verbringt. Im Fokus der Täter standen insbesondere Fahrzeuge der Marken Hyundai, Kia und Nissan. Nach dem derzeitigen Stand der Ermittlungen wurden insgesamt mindestens 83 Fahrzeuge entwendet, was zu einem bislang bezifferten Gesamtschaden von rund 1,9 Millionen Euro führte.
Die Fahrzeuge sollen unter Einsatz elektronischer Entwendungstools geöffnet, mit Dublettenkennzeichen versehen und anschließend über die deutsch-polnische Grenze gebracht worden sein. Dort sollen sie zumeist unmittelbar in eigens hierfür eingerichteten Hehlerwerkstätten zerlegt worden sein. Vier solcher Werkstätten konnten im Zuge der Ermittlungen identifiziert werden.
Die heutigen Maßnahmen sind das Ergebnis intensiver und verdeckter Ermittlungen einer 2024 ins Leben gerufenen gemeinsamen Ermittlungsgruppe der Staatsanwaltschaft Berlin und Ermittlern der Polizei Berlin mit den polnischen Behörden. Eine solche gemeinsame Ermittlungsgruppe (Joint Investigation Team; JIT) ermöglicht einen schnellen, unkomplizierten Austausch von Informationen und vereinfacht die Umsetzung länderübergreifender Maßnahmen.
Bei dem heutigen Zugriff, der durch polnische Spezialeinheiten einschließlich der dortigen Anti-Terror-Einheit unterstützt wurde und an dem rund 150 polnische Beamte beteiligt waren, konnten 16 zur Fahndung ausgeschriebene Fahrzeuge sichergestellt werden. Darüber hinaus wurden Fahrzeugteile von über 100 zerlegten Kraftfahrzeugen aufgefunden, die bislang zehn Diebstählen aus dem Berliner Stadtgebiet zugeordnet werden konnten. Die kriminaltechnische Auswertung der Teile dauert an und wird voraussichtlich mehrere Wochen in Anspruch nehmen.
Zudem wurden zwei Geräte zum Anlernen von Fahrzeugschlüsseln, zwei elektronische Entwendungstools, mehrere Mobiltelefone sowie Betäubungsmittel und Bargeld im mittleren vierstelligen Bereich sichergestellt.
Die Festnahmen der Beschuldigten erfolgten für die polnischen Behörden, die weiteren Ermittlungen gegen diese werden ebenfalls in Polen geführt werden.",,Eigentumsdelikte
28.05.2025 14:33 Uhr,Fensterscheiben einer Bank beschädigt,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1565066.php,Ereignisort:Neukölln,"Nr. 1545
Heute Morgen wurde eine Sachbeschädigung an den Fensterscheiben einer Bank in Neukölln festgestellt. Gegen 8 Uhr hatte eine Mitarbeiterin des Geldinstituts in der Karl-Marx-Straße rote Farbe sowie einen in weißer Farbe aufgebrachten Schriftzug bemerkt, die Polizei alarmiert und die Sachbeschädigung angezeigt. Der Polizeiliche Staatsschutz des Landeskriminalamts Berlin hat die Ermittlungen übernommen.",,Eigentumsdelikte
28.05.2025 13:56 Uhr,Jugendliche nach versuchtem Raub festgenommen,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1565007.php,Ereignisort:Treptow-Köpenick,"Nr. 1544
In Köpenick sollen zwei Jugendliche in der vergangenen Nacht einen Mann überfallen haben. Die bisherigen Zeugenaussagen ergaben, dass die 14- und 16-Jährigen gegen 22.30 Uhr in der Straße Alt-Köpenick ein Streitgespräch zwischen dem 41-Jährigen und dessen Bekannten gehört haben sollen. Daraufhin sollen die beiden den 41-Jährigen unvermittelt geschubst und geschlagen, nach seiner Gürteltasche gegriffen und Geld gefordert haben. Zudem habe der 16-Jährige den Mann mit einem Messer bedroht. Die Jugendlichen sollen derart auf den Mann eingeschlagen haben, dass dieser zu Boden ging. Daraufhin sollen sie auf ihn eingetreten und seine Geldbörse entwendet haben. Als sie feststellten, dass diese leer war, überließen die beiden die Geldbörse dem Mann wieder. Alarmierte Polizeikräfte nahmen die Jugendlichen am Tatort fest. Der Angegriffene erlitt Verletzungen an der Hand und im Gesicht, verzichtete aber auf eine Behandlung. Er hatte einen Atemalkoholwert von mehr als 2
    Promille. Zwei Zeuginnen bestätigten, dass sie die Jugendlichen dabei beobachtet hätten, wie diese auf eine Person eintraten. Zudem hätten sie gehört, dass der 16-Jährige einen Messereinsatz angedroht habe. Bei dessen Durchsuchung fanden die Polizeikräfte tatsächlich ein Messer. Auf dem Weg zu den Polizeifahrzeugen bedrohte der 14-Jährige den 41-Jährigen. Anschließend brachten die Einsatzkräfte die Jugendlichen in ein Polizeigewahrsam. Dort wurden sie erkennungsdienstlich behandelt und ihre Eltern informiert. Der 14-Jährige wurde von seinem Vater abgeholt, der 16-Jährige dem Jugendnotdienst übergeben. Das Fachkommissariat für Intensivtäter der Polizeidirektion 3 (Ost) übernimmt die weiteren Ermittlungen.",,Gewaltverbrechen
28.05.2025 09:33 Uhr,Lebensgefahr nach Verkehrsunfall,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1564581.php,Ereignisort:Mitte,"Nr. 1543
Mit lebensgefährlichen Verletzungen brachten Rettungskräfte in der vergangenen Nacht einen Radfahrer in eine Klinik. Nach bisherigen Erkenntnissen befuhr ein 27-Jähriger gegen 0:35 Uhr mit einem Toyota die vorfahrtsberechtigte Müllerstraße in Richtung Luxemburger Straße. An der Nazarethkirchstraße fuhr er den 60 Jahre alten Radfahrer an, der von links in die in Richtung Luxemburger Straße führende Richtungsfahrbahn eingefahren war. Hinzugerufene Rettungskräfte brachten den Radfahrer ins Krankenhaus. Lebensgefahr soll weiterhin bestehen. Die Ermittlungen hat der Verkehrsermittlungsdienst der Polizeidirektion 1 (Nord) übernommen.",,Verkehrsdelikte
28.05.2025 09:30 Uhr,Van-Fahrer fährt Radfahrerin an,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1564578.php,Ereignisort:Friedrichshain-Kreuzberg,"Nr. 1542
Bei einem Unfall in Kreuzberg ist eine Radfahrerin gestern Abend erheblich verletzt worden. Dem bisherigen Ermittlungsstand zufolge fuhr ein 41-jähriger Mann mit seinem Van, einem Mercedes-Benz Vito, gegen 18:30 Uhr auf dem mittleren von drei Fahrstreifen der Blücherstraße in Richtung Mehringdamm. Auf Höhe des Blücherplatzes soll dann eine 38-Jährige mit ihrem Fahrrad zwischen zwei auf der linken Fahrspur wartenden Fahrzeugen hervorgekommen und anschließend den mittleren Fahrstreifen vor dem Vito gekreuzt haben. Dem Van-Fahrer gelang es nicht, sein Fahrzeug rechtzeitig zu stoppen, so dass er die Radfahrerin anfuhr. Nachdem die Besatzung eines Funkwagens Erste Hilfe bei der 38-Jährigen geleistet hatte, wurde die Frau mit einem Rettungswagen zur stationären Behandlung in ein Krankenhaus gebracht. Lebensgefahr soll nicht bestehen. Der Vito-Fahrer blieb unverletzt. Die Ermittlungen zum Unfall übernahm ein Fachkommissariat für Verkehrsunfalldelikte der Direktion 5 (City).",,Verkehrsdelikte
28.05.2025 09:26 Uhr,Gefährliche Körperverletzung auf Parkplatz,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1564575.php,Ereignisort:Tempelhof-Schöneberg,"Nr. 1541
Gestern Abend alarmierten Zeugen Einsatzkräfte der Polizei zu einer gefährlichen Körperverletzung nach Marienfelde. Nach bisherigem Ermittlungsstand wurde ein 21-Jähriger gegen 20 Uhr von mehreren Personen auf einem Parkplatz eines Supermarktes in der Buckower Chaussee attackiert. Laut Zeugenaussagen sei es zunächst zu einem Streit zwischen dem 21-Jährigen und den Männern gekommen, welcher im weiteren Verlauf in Handgreiflichkeiten gemündet sein soll. Der 21-Jährige soll von einem Unbekannten mit Pfefferspray und anschließend von einem weiteren Tatverdächtigen mit einem Messer angegriffen worden sein. Nach der Tat flüchteten die Tatverdächtigen vom Parkplatz in Richtung Nunsdorfer Ring. Einsatzkräfte nahmen einen der mutmaßlichen Täter, einen 23-jährigen Mann, in der Nähe fest. Der 21-Jährige wurde durch Rettungskräfte mit Stichverletzungen im Oberkörper in ein Krankenhaus gebracht, in dem er nach einer Operation stationär aufgenommen wurde. Alarmierte
    Rettungskräfte behandelten auch den 23-jährigen Tatverdächtigen, der gerötete Augen und eine Schnittverletzung an der Hand hatte und brachten ihn zur ambulanten Behandlung in ein Krankenhaus. Anschließend wurde er in ein Gewahrsam gebracht und erkennungsdienstlich behandelt. Im Anschluss wurde er entlassen. Die weiteren, noch andauernden Ermittlungen hat ein Fachkommissariat der Direktion 4 (Süd) übernommen.",,Gewaltverbrechen
28.05.2025 07:46 Uhr,Lkw-Fahrer überrollt mit Hinterachse des Sattelzugs einen Radfahrer,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1564547.php,Ereignisort:Mitte,"Nr. 1540
Gestern Vormittag wurde ein Radfahrer nach einem Verkehrsunfall in Mitte in ein Krankenhaus gebracht. Nach bisherigen Erkenntnissen befuhr ein 32-Jähriger gegen 11:10 Uhr mit einem Sattelzug die Alexanderstraße in Richtung Alexanderplatz und bog von dem Fahrstreifen für Rechtsabbieger rechts in die Holzmarktstraße in Richtung Stralauer Platz ab. Dabei schwenkte der hintere Teil des Sattelzugs nach links aus und überrollte mit der letzten Hinterachse die Extremitäten des 33 Jahre alten Radfahrers, der mit seinem Fahrrad auf dem links neben der Rechtsabbiegerspur verlaufenden Radweg der Alexanderstraße verkehrsbedingt gewartet hatte. Alarmierte Rettungskräfte brachten den Radfahrer zur stationären Behandlung in eine Klinik. Lebensgefahr soll nicht bestehen. Der Unfallort war während der Rettungsarbeiten und der Unfallaufnahme bis etwa 15:40 Uhr gesperrt. Der Verkehrsermittlungsdienst der Polizeidirektion 5 (City) ermittelt.",,Verkehrsdelikte
27.05.2025 15:01 Uhr,Mutmaßlicher Autodieb festgenommen,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1564365.php,Ereignisort:Spandau,"Nr. 1539
In der vergangenen Nacht nahmen Zivilkräfte einen mutmaßlichen Autodieb in Siemensstadt fest. Der 40-Jährige fiel ihnen gegen 23:30 Uhr auf dem Wernerwerkdamm durch seine unsichere Fahrweise mit einem Mazda auf und sie folgten ihm in die Ohmstraße, wo er das Fahrzeug verließ, mehrere Fahrzeugschlüssel an einer Steinmauer deponierte und zum Wagen zurückkehrte. Daraufhin überprüften sie den Mann und nahmen ihn schließlich fest. Bei der anschließenden Durchsuchung fanden sie mutmaßliche Autodiebstahlswerkzeuge, weitere Autoschlüssel und zwei Mobiltelefone. Anschließende Ermittlungen ergaben, dass der Mazda erst vor einigen Stunden in Halensee gestohlen wurde. Nach einer erfolgten Spurensicherung erhielt der Besitzer sein Auto zurück. Eine Abfrage ergab darüber hinaus, dass gegen den Festgenommenen bereits mehrere Haftbefehle zur Vollstreckung vorliegen. Zur Stunde wird er durch das ermittelnde Kommissariat der Polizeidirektion 2 (West) einem Haftrichter zwecks
    Erlasses eines weiteren Haftbefehls vorgeführt.",,Eigentumsdelikte
27.05.2025 14:34 Uhr,Allgemeinverfügung erlassen – Einschränkungen im Bezirk Mitte,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1564359.php,Ereignisort:Mitte,"Nr. 1538
Am Mittwoch, den 28. Mai 2025, wird es in der Zeit von 6 bis 22 Uhr aufgrund des Besuchs eines Staatsgastes zu umfangreichen Sicherheitsmaßnahmen und Verkehrssperrungen in Tiergarten kommen.
Besonders betroffen sind die folgenden Bereiche rund um den Tiergarten:
nördlich: Lennéstraße zwischen Kemperplatz und Ebertstraße, Ebertstraße bis zur Hannah-Ahrendt-Straße
östlich: Ebertstraße zwischen Hannah-Ahrendt-Straße und Potsdamer Platz,
Voßstraße zwischen Hausnummer 21 und Ebertstraße, Zugänge zum S- und U-Bahnhof Potsdamer Platz nördlich und südlich am Leipziger Platz, Potsdamer Platz südöstliche Gebäudeflucht bis zur Stresemannstraße
südlich: entlang der südlichen Gehwegseite Potsdamer Straße vom Leipziger Platz bis Potsdamer Platz 1
westlich: Potsdamer Platz 1 über die Potsdamer Straße hinweg zum Potsdamer Platz 2, Bellevuestraße westliche Gehwegseite bis zum Kemperplatz.
Lediglich Anwohnerinnen und Anwohner sowie anderweitig berechtigte Personen dürfen die abgesperrten Bereiche betreten. Um einen reibungslosen Ablauf zu gewährleisten, führen Sie bitte Ihr Personaldokument und Ihren Dienst- oder Betriebsausweis als Legitimation bei sich.
Die Nutzung öffentlicher Flächen für öffentliche Versammlungen und Aufzüge unter freiem Himmel ist in den entsprechenden Bereichen in dieser Zeit nicht gestattet. Das Abstellen von Kraftfahrzeugen (auch solche mit Sonder- und Ausnahmegenehmigungen- gemäß StVO), Fahrrädern, motorisierten Zweirädern, aller Arten von elektrobetriebenen Fahrzeugen oder mobilen Behältnissen (insbesondere Kleidercontainer, Müllbehälter etc.) ist in den beschriebenen Bereichen im angegebenen Zeitraum untersagt. Bereits dort abgestellte Gegenstände sind in den genannten Zeiträumen aus den bezeichneten Bereichen zu entfernen.
Wir empfehlen dringend, die betroffenen Straßenzüge weiträumig zu umfahren.
Eine Übersicht zur räumlichen Ausdehnung und weitergehende Informationen entnehmen Sie bitte der beigefügten Datei zur Allgemeinverfügung.
Die Allgemeinverfügung, die Begründung und die Lagepläne können auf dem Polizeiabschnitt 28 in der Straße Alt-Moabit 145 in 10557 Berlin-Tiergarten eingesehen werden.",,Sonstiges
27.05.2025 14:22 Uhr,Fahrrad geraubt und Zeugen angegriffen,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1564352.php,Ereignisort:Friedrichshain-Kreuzberg,"Nr. 1537
Ein Mann griff gestern Nachmittag in Kreuzberg einen Zeugen an, als dieser ihn an einem Fahrraddiebstahl hindern wollte. Nachdem eine 63-Jährige ihr Fahrrad gegen 15 Uhr in der Wrangelstraße auf dem Gehweg abstellte und einen Laden betrat, soll der bislang unbekannt Gebliebene es an sich genommen und sich auf die Straße begeben haben. Dabei habe er auch ein Auto beschädigt. Ein 30-Jähriger wurde auf die Situation aufmerksam und versuchte den Mann aufzuhalten. Es entwickelte sich eine Auseinandersetzung, bei der der Unbekannte einen Schuh verloren und dann mit diesem auf den Zeugen eingeschlagen haben soll. Im weiteren Verlauf ließ der 30-Jährige von dem Angreifer ab, welcher mit dem Fahrrad in Richtung Taborstraße flüchtete. Der Zeuge klagte über Kopfschmerzen und Schwindel und wurde von alarmierten Rettungskräften zur ambulanten Behandlung in ein Krankenhaus gebracht. Ein Fachkommissariat der Polizeidirektion 5 (City) übernimmt die Ermittlungen.",,Gewaltverbrechen
27.05.2025 09:41 Uhr,Festnahme nach Einbruch in Lokal,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1564015.php,Ereignisort:Charlottenburg-Wilmersdorf,"Nr. 1536
Polizeieinsatzkräfte nahmen gestern Abend einen mutmaßlichen Einbrecher in Westend fest. Nach dem bisherigen Kenntnisstand beobachtete gegen 19:45 Uhr ein Zeuge wie der 35-jährige Mann in das Lokal in der Flatowallee einbrach und mehrere Getränkeflaschen stahl. Zwei weitere Zeugen konnten den Tatverdächtigen hinter dem Lokal zwischen den Gleisen der S-Bahn stellen und hielten ihn bis zum Eintreffen der alarmierten Polizeikräfte fest. Die Einsatzkräfte fanden bei ihm das Diebesgut und beschlagnahmten es. Für die weiteren polizeilichen Maßnahmen wurde der 35-Jährige in ein Gewahrsam gebracht, in dem er erkennungsdienstlich behandelt und auf richterlicher Anordnung eine Blutentnahme durchgeführt wurde. Der Festgenommene wurde anschließend einem Fachkommissariat der Polizeidirektion 2 (West) überstellt und soll im Laufe des heutigen Tages einem Ermittlungsrichter zum Erlass eines Haftbefehls vorgeführt werden.",,Eigentumsdelikte
