date,title,link,location,description,en_title
29.07.2020 11:23 Uhr,Mit Drogen auf einem gestohlenen Fahrrad unterwegs,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.966569.php,Ereignisort:Pankow,"Nr. 1783
Einsatzkräfte nahmen gestern Nachmittag in Prenzlauer Berg einen Mann fest, der im Verdacht steht, mit Drogen zu handeln. Gegen 16 Uhr fiel einer Streife des Polizeiabschnitts 16 in der Kniprodestraße ein Mann auf, der mit seinem E-Bike auf dem Gehweg fuhr. Bei einer anschließenden Kontrolle fanden die Einsatzkräfte in dem mitgeführten Rucksack des Radfahrers diverse Drogen sowie Medikamente, darunter etwa 1.500 Ecstasy-Tabletten und rund ein Kilogramm Marihuana, und nahmen ihn fest. Weiterführende Ermittlungen ergaben zudem, dass das E-Bike, mit dem der mutmaßliche Drogenhändler unterwegs war, gestohlen wurde. Die Einsatzkräfte beschlagnahmten die Gegenstände und übergaben den 47-jährigen Festgenommen einem Fachkommissariat für Drogendelikte beim Landeskriminalamt, das die weiteren Ermittlungen übernahm.",
29.07.2020 11:14 Uhr,Schlimmeres verhindert,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.966563.php,Ereignisort:Treptow-Köpenick,"Nr. 1782
Ein Mann verhinderte gestern Vormittag in Johannisthal Schlimmeres, als er einen Betonmischer auf der Autobahn stoppte. Gegen 10.30 Uhr beobachtete ein 37-jähriger Autofahrer auf der BAB 113 in Fahrtrichtung Anschlussstelle Grenzallee, wie der Betonmischer zwischen den Anschlussstellen Stubenrauchstraße und Johannisthaler Chaussee im rechten Fahrstreifen unterwegs war und dann in Schlangenlinien in den linken Fahrstreifen fuhr. Beim Vorbeifahren bemerkte der 37-Jährige, dass der Fahrer des Betonmischers offenkundig das Bewusstsein verloren hatte, fuhr mit seinem Auto in entsprechendem Abstand vor den Mischwagen und blieb stehen. Der 25-jährige Beifahrer des Autofahrers stieg aus, eilte zu dem Laster, der mittlerweile in Schrittgeschwindigkeit fuhr, und sprang auf diesen auf. Er begab sich dann in das Führerhaus, zog die Handbremse an und den Zündschlüssel ab. Der Betonmischer stoppte daraufhin sofort und kam zum Stehen. Alarmierte Rettungskräfte versorgten den
    50-jährigen Fahrer des Betonmischers zunächst am Ort und brachten ihn schließlich mit dem sogenannten STEMO-Fahrzeug der Berliner Feuerwehr zur ärztlichen Versorgung in ein Krankenhaus. Ein Verantwortlicher der Transportfirma verbrachte das Mischfahrzeug später von der Autobahn, sodass alle Teilsperrungen gegen 11.20 Uhr aufgehoben werden konnten.",
29.07.2020 10:12 Uhr,Mit Teleskopschlagstock geschlagen und beraubt,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.966496.php,Ereignisort:Charlottenburg-Wilmersdorf,"Nr. 1781
Heute Nacht wurde in Charlottenburg ein 45-Jähriger bei einem Raub verletzt. Gegen Mitternacht lief der Mann die Joachimsthaler Straße in Richtung Lietzenburger Straße entlang. Ein Unbekannter sprach ihn auf seine hochwertige Armbanduhr an und forderte diese. Als der 45-Jährige daraufhin über die Fahrbahn der Joachimsthaler Straße versuchte zu flüchten, kamen drei weitere Unbekannte hinzu. Die unbekannten Täter schlugen den 45-Jährigen mit Fäusten und einem Teleskopschlagstock, hielten ihm ein Messer vor und konnten so seine Uhr vom Handgelenk ziehen. Während der Flucht über die Straße mussten ein BVG-Bus und ein weiteres Fahrzeug stark abbremsen, um einen Unfall zu vermeiden. Der Beraubte konnte sich nach der Tat in den Bus der Linie 249 flüchten. Von dort alarmierte der Busfahrer die Polizei, unterdessen die Räuber unerkannt in Richtung Kurfürstendamm flüchteten. Alarmierte Rettungskräfte brachten den bei dem Raub am Kopf leicht Verletzten zur ambulanten
    Behandlung in ein Krankenhaus. Ein Fachkommissariat der Polizeidirektion 2 hat die Ermittlungen übernommen.",
28.07.2020 17:15 Uhr,Verdacht der Brandstiftung,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.966362.php,Ereignisort:Marzahn-Hellersdorf,"Nr. 1780
Heute früh versuchten Unbekannte ein Wohnmobil in Hellersdorf anzuzünden. Der Inhaber des Fahrzeugs rief gegen 5 Uhr die Polizei in die Louis-Lewin-Straße, nachdem augenscheinlich versucht wurde, das Wohnmobil in Brand zu setzen. Das Wohnmobil blieb unbeschädigt. Die weiteren Ermittlungen wegen des Verdachts der Brandstiftung führt ein Brandkommissariat beim Landeskriminalamt Berlin.",
28.07.2020 15:39 Uhr,Nach Unfall geflüchtet - Polizei bittet um Mithilfe,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.966302.php,Ereignisort:Pankow,"Nr. 1779
Zu einem Verkehrsunfall am 10. Juli 2020 in Weißensee, bei dem ein Motorradfahrer schwer verletzt worden war, bittet die Polizei Berlin um Mithilfe. Nach bisherigen Ermittlungen war der 37-Jährige an dem Freitag gegen 6.15 Uhr mit seiner Suzuki in der Pistoriusstraße in Richtung Roelckestraße unterwegs. Eine bislang unbekannte Person kam ihm mit einem dunklen Wagen entgegen, wendete an der Friesickestraße mit dem Pkw und fuhr in Richtung Roelckestraße zurück. Um einen Zusammenstoß zu vermeiden, bremste der Zweiradfahrer kräftig, wobei das Vorderrad wegrutschte. Dabei fiel er selber vom Motorrad, das dann gegen einen Poller am rechten Fahrbahnrand prallte. Der 37-Jährige verletzte sich bei dem Sturz schwer und wurde mit Oberkörperverletzungen von herbeigerufenen Rettungskräften in ein Krankenhaus gebracht.
Das seitdem ermittelnde Fachkommissariat für Verkehrsdelikte der Polizeidirektion 1 sucht nach Zeuginnen und Zeugen und fragt:
Wer kann Angaben zu der unbekannten Person machen?
Wer kann Angaben zu dem flüchtigen, dunklen Pkw machen?
Wer kann Angaben zu dem Unfall am 10.Juli 2020 machen?
Hinweise nehmen die Verkehrsermittlerinnen und -ermittler der Polizeidirektion 1 in der Idastraße 6 in Berlin-Niederschönhausen unter der Telefonnummer (030) 4664-172800 oder per E-Mail dir1k23@polizei.berlin.de oder jede andere Polizeidienststelle entgegen.",
28.07.2020 11:50 Uhr,Mit gestohlenem Auto unterwegs - Festnahme,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.966117.php,Ereignisort:Tempelhof-Schöneberg,"Nr. 1777
Gestern Nachmittag nahmen Polizeikräfte einen mutmaßlichen Autodieb in Schöneberg fest. Ein Zeuge hatte den gestohlenen Mini einer Bekannten in der Frobenstraße entdeckt und fuhr daraufhin mit seinem Auto unbemerkt hinterher. Als der mutmaßliche Autodieb gegen 14.15 Uhr in der Potsdamer Straße anhielt, um bei einem Backshop einzukaufen, hielt er den 23-Jährigen bis zum Eintreffen der von ihm alarmierten Einsatzkräfte fest. Der Festgenommene konnte keinen Führerschein vorweisen und ein von ihm freiwillig gestatteter Drogenschnelltest verlief positiv. Der Mini wurde sichergestellt und der Tatverdächtige nach einer Blutentnahme in einem Polizeigewahrsam zunächst der Kriminalpolizei der Direktion 4 überstellt. Die Ermittlungen dauern an.",
28.07.2020 10:33 Uhr,Schwer verletzter Mann,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.966073.php,Ereignisort:Treptow-Köpenick,"Nr. 1776
Die Polizei wurde gestern Morgen zu einem schwer verletzten Mann nach Alt-Treptow alarmiert. Nach bisherigen Erkenntnissen betrat der Mann mit Verletzungen an Armen, Beinen und dem Kopf gegen 8.30 Uhr eine Arztpraxis in der Elsenstraße, woraufhin Angestellte Polizei- sowie Rettungskräfte hinzuriefen. Der 56-Jährige gab an, im Treptower Park angegriffen worden zu sein. Er wurde in ein Krankenhaus gebracht, notoperiert und verblieb stationär. Die Ermittlungen zum Verdacht der gefährlichen Körperverletzung werden in der Polizeidirektion 6 geführt und dauern an.",
28.07.2020 09:25 Uhr,"Volksverhetzung, fremdenfeindliche Beleidigungen und Bedrohung",https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.966047.php,Ereignisort:Lichtenberg,"Nr. 1775
Polizeieinsatzkräfte nahmen gestern Abend zwei Männer in Karlshorst fest. Nach bisherigen Erkenntnissen soll das Duo gegen 20.30 Uhr versucht haben, in einen Hauseingang in der Dönhoffstraße zu urinieren. Dies bemerkte ein 27-Jähriger und forderte die beiden Männer auf, dies zu unterlassen. Daraufhin sollen sie den jungen Mann fremdenfeindlich beleidigt sowie bedroht haben. Anschließend flüchteten die bis dahin Unbekannten. Einsatzkräfte entdeckten die beiden Tatverdächtigen in unmittelbarer Nähe und nahmen sie fest. Atemalkoholmessungen ergaben bei dem 42 Jahre alten Festgenommenen einen Wert von rund 2,4 Promille und bei seinem 51-jährigen, mutmaßlichen Komplizen einen Wert von rund 3 Promille. Für die Durchführung erkennungsdienstlicher Behandlungen und Blutentnahmen brachten Einsatzkräfte die Festgenommenen in ein Polizeigewahrsam. Dort beleidigte der 42-Jährige die Einsatzkräfte und nahm in seinen Äußerungen auch Bezug zum Hitlergruß. Nach Abschluss der
    Maßnahmen wurden die Männer wieder entlassen. Die weiteren Ermittlungen hat der Polizeiliche Staatsschutz beim Landeskriminalamt Berlin übernommen.",
28.07.2020 09:19 Uhr,Festnahme nach Einbruch,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.966042.php,Ereignisort:Friedrichshain-Kreuzberg,"Nr. 1774
Verantwortliche eines Zirkus- und Barlagers in Friedrichshain stellten gestern Vormittag einen Einbruch in dieses fest und alarmierten die Polizei. Während die Polizeikräfte mit der Tatortarbeit in der Revaler Straße beschäftigt waren, fiel einer 22-jährigen Zeugin gegen 12 Uhr ein Mann auf dem Gelände auf, der Diebesgut aus dem Lager bei sich getragen haben soll. Sie informierte die dort eingesetzten Kräfte, die den Tatverdächtigen im Alter von 21 Jahren festnahmen und dem Einbruchskommissariat der Polizeidirektion 5 überstellten. Er soll heute einem Richter zum Erlass eines Haftbefehls vorgeführt werden.",
27.07.2020 16:45 Uhr,Deutschlandfahnen verbrannt,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.965954.php,Ereignisort:Mitte,"Nr. 1773
Unbekannte verbrannten vergangene Nacht mehrere Deutschlandfahnen in Mitte. Ein Mitarbeiter eines Restaurants an der Straße Am Zwirngraben alarmierte gegen 11 Uhr die Polizei und teilte mit, dass er bei seinem Arbeitsbeginn zu 5 Uhr morgens drei von vier Deutschlandfahnen verbrannt vor der Fassade des Restaurants vorfand. Diese Fahnen hingen bis Geschäftsschluss gegen Mitternacht noch über dem Eingang zum Lokal in einem Fahnenhalter. Dort wurden sie herausgebrochen und offenkundig vor dem Eingang verbrannt. Die Ermittlungen wegen Verunglimpfung des Staates und seiner Symbole führt der Polizeiliche Staatsschutz beim Landeskriminalamt Berlin.",
27.07.2020 16:09 Uhr,Aufgebrochener Geldautomat,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.965916.php,Ereignisort:Tempelhof-Schöneberg,"Nr. 1772
Am vergangenen Wochenende brachen Unbekannte einen Geldausgabeautomaten auf und entwendeten die Geldkassetten. Mitarbeiterinnen eines Supermarktes an der Großbeerenstraße in Mariendorf entdeckten heute gegen 5.30 Uhr die Tat und alarmierten die Polizei. Nach den bisherigen Ermittlungen öffneten die unbekannten Täter den Ausgabeautomaten gewaltsam und entwendeten Bargeld in bisher unbekannter Höhe. Das Geld ist aufgrund auslösender Farbsysteme unbrauchbar. Die Ermittlungen zu dem Einbruch wurden von einem Fachkommissariat des Landeskriminalamtes übernommen und dauern an.",
27.07.2020 16:06 Uhr,Arbeitskollege rassistisch beleidigt,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.965915.php,Ereignisort:Treptow-Köpenick,"Nr. 1771
Ein Busfahrer soll gestern Nachmittag in Alt-Treptow einen Arbeitskollegen rassistisch beleidigt haben. Der 60-jährige Beleidigte erschien gestern Abend auf der Wache eines Polizeiabschnittes in Wedding und zeigte an, dass ihn ein Arbeitskollege gegen 13.30 Uhr am Treptower Park rassistisch beleidigt haben soll, als dieser sich bei der Übergabe des Busses über den Reinigungszustand desselben geäußert haben soll. Der 60-Jährige und der Tatverdächtige sind Busfahrer des Busersatzverkehres der S-Bahnlinie S41/42. Die Ermittlungen führt der Polizeiliche Staatsschutz beim Landeskriminalamt Berlin.",
27.07.2020 14:06 Uhr,Schlägerei am U-Bahnhof,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.965828.php,Ereignisort:Neukölln,"Nr. 1770
Gestern Abend kam es in Britz zu einer gewaltsamen Auseinandersetzung in einer größeren Personengruppe. Den bisherigen Ermittlungen zufolge, stellten alarmierte Polizeibeamte gegen 19 Uhr am U-Bahnhof Blaschkoallee 15 bis 20 Personen fest, die zum Großteil beim Eintreffen der Polizei flüchteten. Sechs Personen der Gruppe konnten die Polizisten am Ort des Geschehens noch antreffen.
Zwei männliche Personen davon, im Alter von 33 und 41 Jahren, wiesen leichte Kopfverletzungen auf und wurden ambulant in einem Krankenhaus behandelt. Zwei weitere männliche Personen, im Alter von 43 und 14 Jahren, konnten als Zeugen identifiziert werden. Ein 18- und ein 15-Jähriger, wurden zur Identitätsfeststellung und erkennungsdienstlichen Behandlung in ein Polizeigewahrsam gebracht. Sie wiesen ebenfalls leichte Kopfverletzungen auf, mussten aber nicht behandelt werden. Die Ermittlungen zu den Hintergründen der Schlägerei und Identifizierung weiterer Beteiligter dauern an.",
27.07.2020 13:22 Uhr,Mutmaßliche Kokstaxis kontrolliert,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.965764.php,Ereignisort:bezirksübergreifend,"Friedrichshain-Kreuzberg/Mitte
Zivile Einsatzkräfte der 13. Einsatzhundertschaft haben Samstagabend in Friedrichshain und gestern Abend in Mitte mutmaßliche Kokstaxis kontrolliert.
Nr. 1768
Ersten Erkenntnissen zufolge war den Fahnderinnen und Fahndern vorgestern gegen 20 Uhr in der Neuen Bahnhofstraße Ecke Sonntagstraße ein Mann aufgefallen, der kurz darauf zielgerichtet in einen aus Richtung der Neuen Bahnhofstraße ankommenden Fiat einstieg. Die Handlungen im Inneren des Fahrzeugs ließen dann bei den Einsatzkräften den Verdacht auf einen Betäubungsmittelhandel aufkommen. Als der unbekannt gebliebene Mann anschließend wieder ausstieg, beschleunigte der Fahrer des Fiats so stark, dass die Einsatzkräfte auf die zusätzliche Kontrolle des mutmaßlichen Erwerbers verzichten mussten, um die Kontrolle des Fiat-Fahrers nicht zu gefährden. Das Auto konnte dann nach kurzer Fahrt an der Kreuzung Stralauer Allee Ecke Bossestraße angehalten werden. Bei der folgenden Überprüfung des 20-jährigen Fahrers des Fiat und der Durchsuchung des Wagens wurden rund 1170 Euro, 26 kleine, gläserne Laborgefäße, vermutlich mit Kokain gefüllt, 20 Szenetütchen mit
    mutmaßlichen Speed sowie Crack, 64 mutmaßliche Ectasytabletten, sowie zwei Handys gefunden und beschlagnahmt. Die anschließende Wohnungsdurchsuchung bei dem 20-jährigen Tatverdächtigen führte zum Auffinden und der Beschlagnahme von über 2.000 Euro, einem Laptop und einem Schlagring. Ein freiwillig gestatteter Drogenschnelltest bei dem mutmaßlichen Drogenhändler verlief negativ. Nach erkennungsdienstlichen Maßnahmen in einem Polizeigewahrsam wurde der Mann wieder auf freien Fuß gesetzt. Die Ermittlungen dauern an.
Nr. 1769
Gegen 20.45 Uhr bemerkten die zivilen Einsatzkräfte einen in zweiter Reihe haltenden VW in der Tieckstraße. Ein zunächst unbekannter Mann, der aus einem Hauseingang kam, ging dann direkt auf das Auto zu und stieg ein. Ersten Informationen zufolge soll dann im Fahrzeug ein Austausch stattgefunden haben. Beim Verlassen des VW wurde der 18-jährige Mann kontrolliert, wobei 7 gläserne Laborgefäße mutmaßlich mit Kokain gefüllt, gefunden und beschlagnahmt wurden. Der Mann wurde anschließend wieder entlassen. Bei der Überprüfung des 33-jährigen VW Fahrers und der Durchsuchung des Pkw wurden rund 1.500 Euro, über 40 Laborgefäße mutmaßlich mit Kokain gefüllt, rund 40 Tabletten, mutmaßliche Betäubungsmittel und zwei Handys gefunden und zusammen mit dem VW beschlagnahmt. Der 33-jährige Tatverdächtige wurde erkennungsdienstlich behandelt und dem Fachkommissariat für Rauschgiftdelikte der Polizeidirektion 5 überstellt, welches die weiteren Ermittlungen übernahm.",
27.07.2020 13:17 Uhr,Fahrrad auf U-Bahngleis geworfen,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.965771.php,Ereignisort:Marzahn-Hellersdorf,"Nr. 1767
Heute früh kam es in Hellersdorf zu einem gefährlichen Eingriff in den Bahnverkehr. Gegen 4 Uhr warfen Unbekannte von der Fußgängerbrücke der Lyonel-Feininger-Straße ein Fahrrad in das Gleisbett der Untergrundbahnlinie 5. Der Zugführer eines U-Bahnzuges leitete eine Bremsung ein, konnte aber den Aufprall und das Überfahren des Fahrrades, das dadurch erheblich beschädigt wurde, nicht mehr verhindern. Fahrgäste und der Zugführer wurden nicht verletzt. Durch die folgenden Aufräumarbeiten kam es zu einer Beeinträchtigung des Zugverkehrs. Die Ermittlungen zu den Tätern dauern an.",
27.07.2020 12:09 Uhr,Fleischerbeil und Einhandmesser beschlagnahmt,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.965665.php,Ereignisort:Friedrichshain-Kreuzberg,"Nr. 1766
Zivilkräfte kontrollierten gestern Abend in Kreuzberg einen Autofahrer und beschlagnahmten ein Fleischerbeil sowie ein Einhandmesser. Die Polizisten hielten mit ihrem zivilen Polizeifahrzeug gegen 20.45 Uhr an der Katzbach- Ecke Yorckstraße an einer roten Ampel neben einem Renault. Nach einem Blickkontakt mit dem Beamten auf dem Beifahrersitz, öffnete der Renault-Fahrer sein Fenster und fragte ihn, ob alles in Ordnung sei. Kurz darauf wechselte die Ampel auf Grün und beide Fahrzeuge fuhren an. Der Autofahrer griff dann das Fleischerbeil aus dem Innenraum, hielt dieses aus dem Fenster und forderte die Besatzung der Zivilstreife auf weiterzufahren und machte Stich- sowie Schlagbewegungen in Richtung des Zivilfahrzeugs. Daraufhin entschlossen sich die Beamten, den Renault-Fahrer zu kontrollieren, gaben sich als Polizeibeamte zu erkennen und hielten den Mann an der Yorck- Ecke Möckernstraße an. Bei der Durchsuchung des Mannes entdeckten die Zivilfahnder in einer Tasche seiner
    Hose ein Einhandmesser. Dieses sowie das Fleischerbeil beschlagnahmten die Kräfte. Darüber hinaus nahmen die Polizisten Alkohol in der Atemluft des Autofahrers wahr. Eine durchgeführte Atemalkoholkontrolle ergab einen Wert von rund 1,1 Promille. Der 32-Jährige wurde anschließend in ein Polizeigewahrsam gebracht. Nach Blutentnahme, erkennungsdienstlicher Behandlung und Beschlagnahme seines Führerscheins wurde er entlassen.",
26.07.2020 17:56 Uhr,Festnahme nach Brandstiftung,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.965452.php,Ereignisort:Friedrichshain-Kreuzberg,"Nr. 1765
Einsatzkräfte nahmen gestern Vormittag in Kreuzberg eine Frau fest, die im Verdacht steht, ihre Wohnung in Brand gesetzt zu haben. Gegen 12.30 Uhr rief ein Passant die Feuerwehr und die Polizei in den Segitzdamm, nachdem er in einer Wohnung des 2. Obergeschosses eines Mehrfamilienhauses ein Feuer bemerkte. Brandbekämpfer löschten die Flammen, die zum Teil bereits die Haussubstanz angegriffen hatten. Verletzt wurde niemand. Polizeieinsatzkräfte nahmen in unmittelbarer Nähe die 50 Jahre alte Wohnungsinhaberin fest und übergaben sie einem Brandkommissariat des Landeskriminalamtes, das die weiteren, noch andauernden Ermittlungen übernahm.",
26.07.2020 17:11 Uhr,Verdacht der Brandstiftung,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.965449.php,Ereignisort:bezirksübergreifend,"Pankow/Charlottenburg-Wilmersdorf
Ein Brandkommissariat beim Landeskriminalamt hat die Ermittlungen zu zwei Fahrzeugen übernommen, die in der vergangenen Nacht und heute früh gebrannt hatten.
Nr. 1763
Heute früh brannte in Karow ein Kleinkraftrad. Ein Zeuge rief gegen 5.20 Uhr die Polizei und die Feuerwehr in die Boenkestraße, nachdem er das an einer Böschung abgestellte Fahrzeug feststellte. Die eingetroffenen Brandbekämpfer löschten die Flammen, konnten jedoch nicht verhindern, dass das Kraftrad vollständig ausbrannte. Ermittlungen ergaben, dass das Kleinkraftrad wenige Tage zuvor entwendet wurde. Durch die Flammen und die starke Hitzeentwicklung wurde zudem ein in der Nähe geparkter Renault beschädigt.
Nr. 1764
In der vergangenen Nacht brannte ein Auto in Westend. Kurz vor 1 Uhr bemerkte ein unbekannt gebliebener Passant das in Flammen stehende Fahrzeug an der Waldschulallee und alarmierte die Polizei und die Feuerwehr. Brandbekämpfer löschten die Flammen, konnten ein Ausbrennen des Wagens aber nicht mehr verhindern.",
26.07.2020 16:35 Uhr,Fahrzeug von der Fahrbahn abgekommen – sechs Verletzte,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.965447.php,Ereignisort:Charlottenburg-Wilmersdorf,"Nr. 1762
Mehrere verletzte Passanten in Charlottenburg sind die traurige Bilanz eines Unfallgeschehens heute früh in Charlottenburg. Nach bisherigen Erkenntnissen soll ein 24-Jähriger gegen 7.20 Uhr mit einem Mercedes auf der Joachimsthaler Straße in Richtung Hardenbergplatz unterwegs gewesen und nach links in die Hardenbergstraße abgebogen sein. Dabei soll er die Kontrolle über den Wagen verloren haben, auf den Gehweg des Hardenbergplatzes geprallt und dort sechs Passanten verletzt haben. Zuerst eingetroffene Einsatzkräfte der Bundespolizei nahmen den mutmaßlichen Unfallfahrer noch am Ort fest, initiierten die Erstversorgung der Verletzten und forderten weitere Rettungs- und Unterstützungskräfte an. Eingetroffene Sanitäter brachten die drei Schwer- und die drei Leichtverletzten in Krankenhäuser, in welchen sie medizinisch behandelt werden beziehungsweise wurden. Bei den Leichtverletzten handelte es sich um zwei Frauen im Alter von 38 und 57 Jahren und um einen Mann, ebenfalls
    im Alter von 57 Jahren. Alle drei wurden nach ambulanter Behandlung wieder entlassen. Bei den drei Schwerletzten handelt es um drei Männer, von denen einer 32 Jahre alt ist. Die beiden übrigen konnten noch nicht identifiziert werden, da sie nicht ansprechbar sind. Sie befinden sich in intensivmedizinischer Behandlung, wobei einer in Lebensgefahr schwebt. Polizeikräfte der Polizei Berlin brachten den unverletzten Festgenommenen in ein Polizeigewahrsam. Eine bei ihm durchgeführte Atemalkoholmessung ergab einen Wert von ungefähr 0,7 Promille. Ein Verkehrsunfallkommando führte eine digitale Vermessung der Unfallstelle durch, sicherte Spuren und Beweismittel, führte erste Zeugenbefragungen durch und zog einen Unfallgutachter hinzu. Den 24-Jährigen betreffend wurden Ermittlungsverfahren wegen gefährlichen Eingriffes in den Straßenverkehr und des Verdachts des versuchten Totschlages eingeleitet. Bislang sind keine Hinweise auf eine mögliche politische oder religiöse
    Motivation vorhanden.",
26.07.2020 16:23 Uhr,Illegale Musikveranstaltungen aufgelöst,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.965446.php,Ereignisort:Neukölln,"Nr. 1761
In der vergangenen Nacht lösten Polizeieinsatzkräfte mehrere nicht genehmigte Musikveranstaltungen in Neukölln auf. Ab ca. 22.20 Uhr riefen Anwohner die Polizei in den Volkspark Hasenheide, nachdem sich dort rund 3000 Personen aufhielten und über mehrere Anlagen Musik abspielten. Mit den Schweinwerfern der Einsatzfahrzeuge leuchteten die Einsatzkräfte die Parkanlage aus und forderten die Feiernden im weiteren Verlauf unter anderem auch über Lautsprecherdurchsagen auf, die Parkanlage zu verlassen und die Abstände zueinander einzuhalten. Dieser Aufforderung kamen die Personen überwiegend nach, nur in Einzelfällen erteilten die Einsatzkräfte Platzverweise. Insgesamt leiteten die Einsatzkräfte fünf Ordnungswidrigkeitenverfahren wegen unzulässigen Lärms ein und beschlagnahmten ebenso viele Musikanlagen. Die weiteren Ermittlungen dauern an.",
25.07.2020 15:20 Uhr,Einsatzwagen beschädigt – Autofahrerin alkoholisiert,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.965360.php,Ereignisort:Treptow-Köpenick,"Nr. 1759
In der vergangenen Nacht beschädigte eine Frau in Baumschulenweg einen Einsatzwagen. Kurz nach Mitternacht entzog sich die Autofahrerin, die im Verdacht stand, alkoholisiert zu sein, einer Verkehrskontrolle. Während ihrer Flucht fuhr die Renault-Fahrerin mehrfach in den Gegenverkehr und missachtete widerholt die Anhaltesignale der Einsatzkräfte des Polizeiabschnitts 65. An der Kreuzung Sonnenallee Ecke Baumschulenstraße konnte die Flüchtende auf der Gegenfahrbahn erstmalig gestoppt werden. Dort fuhr die bis dato unbekannte Frau mit ihrem Fahrzeug auf einen Polizisten zu, der sich durch eine Ausweichbewegung hinter den Einsatzwagen retten konnte. Anschließend setzte die Unbekannte ihre Fahrt erneut fort. Auf der Anna-Nemitz-Brücke konnte die Flüchtende schließlich mit der Unterstützung weiterer Einsatzkräfte angehalten werden. Auch dort versuchte sie erneut, sich der Kontrolle zu entziehen, wobei sie rückwärts gegen einen Einsatzwagen fuhr und ihn beschädigte. Da die
    Autofahrerin die Aufforderungen, ihr Auto zu öffnen, ignorierte, schlug ein Polizeibeamter die Seitenscheibe der Beifahrertür ein und es gelang die Festnahme der Frau. Bei einer anschließenden Atemalkoholkontrolle stellten die Einsatzkräfte einen Wert von rund 1,5 Promille fest. Zudem konnte die 47-Jährige keinen Führerschein vorweisen. Die Einsatzkräfte brachten die alkoholisierte Autofahrerin in ein Polizeigewahrsam, aus dem sie nach einer Blutentnahme wieder entlassen wurde, und beschlagnahmten ihr Fahrzeug. Die weiteren Ermittlungen des Fachkommissariats für Verkehrsdelikte der Polizeidirektion 6 dauern an.",
25.07.2020 14:18 Uhr,Angriff auf Mann und Einsatzkräfte,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.965352.php,Ereignisort:Lichtenberg,"Nr. 1757
In der vergangenen Nacht wurde ein Mann in Friedrichsfelde angegriffen und verletzt. Nach bisherigen Erkenntnissen soll der 33-Jährige gegen 23.25 Uhr an einer Straßenbahnhaltestelle in der Rhinstraße aus einer fünfköpfigen Gruppe heraus angesprochen und nach Zigaretten gefragt worden sein. Als der junge Mann die Herausgabe ablehnte, sollen die Unbekannten mehrfach auf ihn eingeschlagen haben, woraufhin er ins Gleisbett stürzte und sich am Kopf verletzte. Von dort aus warf der Verletzte mehrere Steine in Richtung seiner Angreifer, ohne sie jedoch zu treffen, woraufhin die Unbekannten wiederum die Steine aufnahmen und zurückwarfen, den jungen Mann aber ebenso verfehlten. Im weiteren Verlauf verlagerte sich die Auseinandersetzung auf einen angrenzenden Parkplatz. Dort wurde ein Zivilpolizist auf den Vorfall aufmerksam, schritt ein und wurde durch einen Schlag ins Gesicht verletzt. Ein Polizeikommissar, der seinem Kollegen zur Hilfe eilte, wurde mit einem mobilen
    Verkehrszeichen angegriffen und ebenfalls leicht verletzt. Hinzualarmierte Einsatzkräfte nahmen schließlich drei Männer im Alter von 20, 24 und 27 Jahren vorläufig fest. Zwei Tatverdächtigen gelang die Flucht. Der Angegriffene wurde von Rettungskräften am Ort behandelt und setzte seinen Weg anschließend fort. Insgesamt wurden fünf Einsatzkräfte leichte verletzt und musste ihre Dienste beenden. Der 20-jährige Festgenommene erlitt während des Einsatzes einen epileptischen Anfall, wurde von Rettungskräften versorgt und anschließend in ein Krankenhaus gebracht, das er nach ambulanter Behandlung und einer Blutentnahme wieder verlassen konnte. Die beiden anderen Festgenommenen wurden in ein Polizeigewahrsam gebracht und konnten ihren Weg nach Blutentnahmen ebenfalls fortsetzen. Die weiteren Ermittlungen dauern an.",
